g,v,a_bias,g_se,v_se,a_bias_se,nll,n,seed,gain,n_trials,secs,g_lo,g_hi
0.6504209869018049,47.15728245656953,-0.38057175898882,0.2841118748915332,3.6016681159528146,0.11360603964029613,126.49223779285369,1000,50,1.0,1000,218.62998509407043,0.09356171211439979,1.2072802616892102
-1.2116242037463374,50.553365298981774,-0.5981334547848361,0.26826986793323626,4.100023179584187,0.08329674000188929,123.07300421452429,1000,51,1.0,1000,228.2228298187256,-1.7374331448954805,-0.6858152625971943
0.7102486127244394,43.62633144396769,-0.05871284536353339,0.29764869588606874,3.219481581543205,0.09767493764133175,140.7999542197433,1000,52,1.0,1000,208.1482789516449,0.12685716878774467,1.2936400566611341
1.7932744134492538,63.71227860357936,-1.4537468468735635,0.2470524993941801,5.865655426156647,0.3113407029975505,100.48960459875009,1000,53,1.0,1000,233.6005780696869,1.3090515146366608,2.277497312261847
1.2646257682809812,50.21732803451702,-0.06808689039064007,0.26123855059020684,4.040130025027924,0.13385759999913063,126.01115695190208,1000,54,1.0,1000,198.98457074165344,0.7525982091241757,1.7766533274377867
-0.16526149147648472,43.60833435911359,-0.14089554794623294,0.28026994881538464,3.205796579891164,0.0709800405515336,137.32499033661657,1000,55,1.0,1000,199.2393000125885,-0.7145905911546386,0.3840676082016692
1.288770886289757,44.57460585269669,0.9361803780579449,0.27077553638534635,3.4191138504266045,0.1944044986468785,147.88840895406133,1000,56,1.0,1000,210.24952125549316,0.758050834974478,1.8194909376050359
0.18555628320250064,42.06134957791831,0.15672926383403424,0.27960066938694245,3.0524614074738543,0.08010432425177814,145.7856935375699,1000,57,1.0,1000,205.56912994384766,-0.3624610287959066,0.7335735952009078
-0.2883437517619579,32.65609303253085,0.015165327715371985,0.33403301350070597,2.153349624951291,0.05694375465739161,190.8225223647119,1000,58,1.0,1000,206.51721811294556,-0.9430484582233416,0.36636095469942576
0.5949779455648149,42.57599834236301,-0.34621572079616864,0.28226047777466556,3.1191427005067784,0.10457785326433297,141.25031827999658,1000,59,1.0,1000,209.7982738018036,0.04174740912647035,1.1482084820031595
1.349486860793377,49.784241875372054,-0.594475775361776,0.2762062789812349,4.033924769067724,0.16876639928230155,127.00706751411626,1000,60,1.0,1000,100.25109195709229,0.8081225539901566,1.8908511675965973
1.301690737034723,49.82388355346321,0.8445300088928486,0.2636399065776911,3.8948482981975707,0.1858282520485956,128.5611416730566,1000,61,1.0,1000,97.28314018249512,0.7849565201424485,1.8184249539269977
-2.527921627696596,51.00869315611496,-0.34159348200865636,0.3188606167080854,4.072331864946737,0.05062023019047268,133.99948063627986,1000,42,1.2,1000,189.27501225471497,-3.1528884364444436,-1.9029548189487486
-4.956010833271997,45.95173683905705,-0.09208806384934975,0.47439108864558793,3.4509145238400993,0.024306341451919133,183.09791872898688,1000,43,1.2,1000,202.39806270599365,-5.885817367017349,-4.026204299526645
-1.9608782687650357,49.740887374002355,-0.1896031343365283,0.298960368641715,3.9024800761930027,0.04592248562705903,131.72391544979763,1000,44,1.2,1000,190.0187611579895,-2.546840591302797,-1.3749159462272744
-4.523888138173963,42.13384551887101,-0.006252951568995279,0.4555059557409366,3.1621920982441,0.023675894218386444,196.73026041211273,1000,45,1.2,1000,200.29766511917114,-5.416679811426199,-3.6310964649217277
