g_mean,g_sd,g_hdi_lo,g_hdi_hi,g_rhat,g_ess,v_mean,v_sd,v_hdi_lo,v_hdi_hi,v_rhat,v_ess,a_bias_mean,a_bias_sd,a_bias_hdi_lo,a_bias_hdi_hi,a_bias_rhat,a_bias_ess,p_g_gt0,seed,gain,n_trials,secs
-4.023038387298584,0.2857193350791931,-4.566054821014404,-3.484609603881836,0.9995471835136414,2908.101392506083,42.90742492675781,2.336519479751587,38.501502990722656,47.24516296386719,1.0010054111480713,2771.7641780754925,-0.20539109408855438,0.02150004170835018,-0.24700453877449036,-0.16665759682655334,1.0010957717895508,2727.285222046584,0.0,51,1.2,2000,14.758387804031372
-2.1880674362182617,0.22686387598514557,-2.59173321723938,-1.7327589988708496,1.0001379251480103,3246.331017730236,41.19768142700195,2.1588728427886963,37.116031646728516,45.31554412841797,1.0001888275146484,3280.91256910155,-0.07419022172689438,0.02611861191689968,-0.12169922143220901,-0.024825988337397575,1.0009212493896484,3288.2356002019105,0.0,52,1.2,2000,15.682671070098877
-1.465773344039917,0.20015466213226318,-1.8532803058624268,-1.0990434885025024,1.000915288925171,3306.3734396836076,43.04090881347656,2.303173303604126,38.75728988647461,47.24620819091797,0.9995692372322083,2954.658343185959,-0.1938924342393875,0.03268137946724892,-0.25235891342163086,-0.1298881471157074,1.0010286569595337,3040.9559367144866,0.0,53,1.2,2000,15.462671279907227
-1.5136618614196777,0.205336794257164,-1.8976331949234009,-1.1232566833496094,0.9991744756698608,3975.1334158830764,41.13873291015625,2.091724157333374,37.133060455322266,44.923583984375,0.9992056488990784,3572.538921823811,-0.0805092304944992,0.030865151435136795,-0.13771572709083557,-0.022159181535243988,1.0003832578659058,3161.5314486608104,0.0,54,1.2,2000,14.901083946228027
-3.038501739501953,0.24002023041248322,-3.491149425506592,-2.5946812629699707,1.0000773668289185,3128.631754136278,43.8465461730957,2.2897167205810547,39.741905212402344,48.294105529785156,1.0004775524139404,2921.314092244022,-0.05743594840168953,0.021877530962228775,-0.09921489655971527,-0.01670963317155838,0.9998548626899719,2724.3640222248223,0.0,55,1.2,2000,15.329792022705078
-2.4279489517211914,0.2585207521915436,-2.8965892791748047,-1.9247275590896606,1.0002086162567139,2694.3722348050214,36.45088195800781,1.8079818487167358,33.083641052246094,39.816566467285156,1.000078558921814,2612.3618383130647,0.1920958310365677,0.026741575449705124,0.14052161574363708,0.24112485349178314,1.000306487083435,2770.4508954432567,0.0,56,1.2,2000,16.166460037231445
-3.1530885696411133,0.2589249312877655,-3.648613929748535,-2.655787944793701,1.0027661323547363,2637.8047256215723,40.52559280395508,2.116363286972046,36.48265838623047,44.50750732421875,1.0006144046783447,2925.278078172191,-0.006014422979205847,0.02037924714386463,-0.04320328310132027,0.03255131095647812,0.9995609521865845,3253.843780848901,0.0,57,1.2,2000,14.11415410041809
-2.9914422035217285,0.29442352056503296,-3.5374433994293213,-2.432785987854004,1.0012515783309937,2563.6574272987577,33.74325942993164,1.7123841047286987,30.794231414794922,37.11064147949219,1.0007902383804321,2683.81122594537,-0.015881136059761047,0.019459808245301247,-0.052697837352752686,0.021060585975646973,0.999584972858429,2914.9998301227347,0.0,58,1.2,2000,14.189931869506836
-2.825164794921875,0.24253125488758087,-3.2824110984802246,-2.376145601272583,1.0003191232681274,2697.9190825023857,40.74190139770508,2.1016898155212402,36.784393310546875,44.76249313354492,1.0006561279296875,2905.9884114759725,-0.16155977547168732,0.02361391671001911,-0.204544335603714,-0.1165766641497612,1.0005656480789185,2979.66365684039,0.0,59,1.2,2000,15.159936904907227
-1.9392755031585693,0.2331378161907196,-2.388676643371582,-1.5146070718765259,1.0001100301742554,2824.417720067674,39.59537887573242,2.0529205799102783,35.715946197509766,43.454532623291016,1.000507116317749,2795.6650928665017,-0.20129026472568512,0.03023643232882023,-0.2577696740627289,-0.14367327094078064,1.0004396438598633,2745.062087314444,0.0,60,1.2,2000,15.25888204574585
-0.9194926023483276,0.2087770700454712,-1.2845754623413086,-0.49123165011405945,0.9996861219406128,2276.0798768472014,38.348663330078125,1.8638906478881836,34.83222198486328,41.80769348144531,1.0004527568817139,2650.5065303465894,0.333678662776947,0.0446084700524807,0.25109878182411194,0.41721007227897644,0.9999426603317261,2455.5916263972513,0.0,61,1.2,2000,17.545655012130737
