gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
1.0,b_leakonly_matched,draw14,9.9772644,,28.045620761611968,0.06706148462172232,0.81725,0.0
1.0,b_leakonly_matched,draw15,9.972125,,27.65636019303354,0.06721339957717433,0.81455,0.0
1.0,b_leakonly_matched,draw16,9.9673474,,27.778808327451745,0.06709736832662211,0.81565,0.0
1.0,b_leakonly_matched,draw17,9.996489,,27.909879993049238,0.06716951693110233,0.81625,0.0
1.0,b_leakonly_matched,draw18,9.982377,,27.5692552548842,0.06711842911820874,0.8139,0.0
1.0,b_leakonly_matched,draw19,9.9820423,,27.662710046575157,0.06715507614555918,0.81445,0.0
1.2,a_fitted_sigma1,draw0,9.721451,0.2901605641900347,28.048463649228456,-0.07554464136620777,0.691875,1.0
1.2,a_fitted_sigma1,draw1,9.5299435,0.28991650908705596,27.85203244781178,-0.07546910339753188,0.6907,1.0
1.2,a_fitted_sigma1,draw2,9.6143353,0.2897245366971401,27.930426892146183,-0.07557357803759968,0.691225,1.0
1.2,a_fitted_sigma1,draw3,9.0248525,0.2922537485056864,27.433343723327827,-0.07553405135681208,0.6911,1.0
1.2,a_fitted_sigma1,draw4,9.2748487,0.28998404585104415,27.707228591475005,-0.07558215531310834,0.690725,1.0
1.2,a_fitted_sigma1,draw5,9.277041,0.2904477590848536,27.637351742018268,-0.07584733957182044,0.690675,1.0
1.2,a_fitted_sigma1,draw6,8.933288000000001,0.29154297916739863,28.192401041486338,-0.07566639731292911,0.691125,1.0
1.2,a_fitted_sigma1,draw7,8.9649844,0.29182061133457315,27.900291967183605,-0.07559646650404574,0.691225,1.0
1.2,a_fitted_sigma1,draw8,9.504782,0.28980487119881904,27.721876261596908,-0.07539615151890743,0.690475,1.0
1.2,a_fitted_sigma1,draw9,9.165313000000001,0.29210402730758805,28.18713901145982,-0.0756308434404836,0.69165,1.0
1.2,a_fitted_sigma1,draw10,9.152279,0.2904919803756534,27.54183830757054,-0.07555832015256463,0.690425,1.0
1.2,a_fitted_sigma1,draw11,9.386501299999999,0.2904490777546379,27.768523019362053,-0.07574040573321135,0.691025,1.0
1.2,a_fitted_sigma1,draw12,9.185147,0.2907646446046237,27.775574898544225,-0.07565078633621905,0.6908,1.0
1.2,a_fitted_sigma1,draw13,9.2621243,0.29151199200860667,27.814363396323852,-0.07570018526654948,0.691425,1.0
1.2,a_fitted_sigma1,draw14,9.0372586,0.2921885265289454,27.959499291814943,-0.07560098313566316,0.691625,1.0
1.2,a_fitted_sigma1,draw15,9.033835,0.2917829169848639,27.715583329053167,-0.07548389572771202,0.691125,1.0
1.2,a_fitted_sigma1,draw16,8.8156843,0.29272568682368993,27.52475252137265,-0.07532117837554905,0.69105,1.0
1.2,a_fitted_sigma1,draw17,8.984717,0.29100209687184814,27.903757823499152,-0.07569142672503078,0.6912,1.0
1.2,a_fitted_sigma1,draw18,9.100021,0.2907148893279186,27.77336446645977,-0.07570479930042523,0.691025,1.0
1.2,a_fitted_sigma1,draw19,9.304637,0.29164408350874954,27.85000542783161,-0.07560776005911349,0.69155,1.0
1.2,a_fitted_matched,draw0,9.721451,0.2901605641900347,28.048463649228456,-0.0639109693113864,0.795225,0.99955
1.2,a_fitted_matched,draw1,9.5299435,0.28991650908705596,27.85203244781178,-0.06422618660164683,0.793175,0.9996
1.2,a_fitted_matched,draw2,9.6143353,0.2897245366971401,27.930426892146183,-0.0641145358513564,0.794375,0.9995
1.2,a_fitted_matched,draw3,9.0248525,0.2922537485056864,27.433343723327827,-0.06403857464622967,0.791275,0.9995
1.2,a_fitted_matched,draw4,9.2748487,0.28998404585104415,27.707228591475005,-0.06452685302887301,0.792225,0.999525
1.2,a_fitted_matched,draw5,9.277041,0.2904477590848536,27.637351742018268,-0.06445775132294004,0.7917,0.9995
1.2,a_fitted_matched,draw6,8.933288000000001,0.29154297916739863,28.192401041486338,-0.06435331883951048,0.7947,0.9996
1.2,a_fitted_matched,draw7,8.9649844,0.29182061133457315,27.900291967183605,-0.06433564515738485,0.79295,0.999625
1.2,a_fitted_matched,draw8,9.504782,0.28980487119881904,27.721876261596908,-0.06422938105612909,0.792275,0.999575
1.2,a_fitted_matched,draw9,9.165313000000001,0.29210402730758805,28.18713901145982,-0.06397447229891196,0.795075,0.999525
1.2,a_fitted_matched,draw10,9.152279,0.2904919803756534,27.54183830757054,-0.06451505315260045,0.791575,0.99945
1.2,a_fitted_matched,draw11,9.386501299999999,0.2904490777546379,27.768523019362053,-0.06443997924729201,0.7928,0.999525
1.2,a_fitted_matched,draw12,9.185147,0.2907646446046237,27.775574898544225,-0.06443559266963338,0.7922,0.999625
1.2,a_fitted_matched,draw13,9.2621243,0.29151199200860667,27.814363396323852,-0.06422895160426852,0.79295,0.999525
1.2,a_fitted_matched,draw14,9.0372586,0.2921885265289454,27.959499291814943,-0.06420842424372446,0.7944,0.99955
1.2,a_fitted_matched,draw15,9.033835,0.2917829169848639,27.715583329053167,-0.0642844892394776,0.793,0.999525
1.2,a_fitted_matched,draw16,8.8156843,0.29272568682368993,27.52475252137265,-0.06437975272912512,0.79215,0.999475
1.2,a_fitted_matched,draw17,8.984717,0.29100209687184814,27.903757823499152,-0.06455384794835363,0.79315,0.99955
1.2,a_fitted_matched,draw18,9.100021,0.2907148893279186,27.77336446645977,-0.06439382466909176,0.792575,0.99955
1.2,a_fitted_matched,draw19,9.304637,0.29164408350874954,27.85000542783161,-0.06406944470709165,0.793625,0.999575
1.2,b_leakonly_sigma1,draw0,9.721451,,28.048463649228456,0.06689483679033277,0.76645,0.0
1.2,b_leakonly_sigma1,draw1,9.5299435,,27.85203244781178,0.06670901884081226,0.767025,0.0
1.2,b_leakonly_sigma1,draw2,9.6143353,,27.930426892146183,0.0668363864922106,0.76705,0.0
1.2,b_leakonly_sigma1,draw3,9.0248525,,27.433343723327827,0.06543550149673194,0.76955,0.0
1.2,b_leakonly_sigma1,draw4,9.2748487,,27.707228591475005,0.06603308988571979,0.76925,0.0
1.2,b_leakonly_sigma1,draw5,9.277041,,27.637351742018268,0.0660224238210687,0.768525,0.0
1.2,b_leakonly_sigma1,draw6,8.933288000000001,,28.192401041486338,0.06497158664009804,0.773575,0.0
1.2,b_leakonly_sigma1,draw7,8.9649844,,27.900291967183605,0.06522130198420266,0.7722,0.0
1.2,b_leakonly_sigma1,draw8,9.504782,,27.721876261596908,0.0667303739338971,0.7667,0.0
1.2,b_leakonly_sigma1,draw9,9.165313000000001,,28.18713901145982,0.06571705904419967,0.771275,0.0
