gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
1.0,a_fitted_matched,draw16,9.987,0.32296177304861323,27.711323741044925,-0.05659353333157924,0.81605,0.99705
1.0,a_fitted_matched,draw17,9.979873999999999,0.323083900211849,27.632115010213028,-0.056809206753027225,0.81515,0.996925
1.0,a_fitted_matched,draw18,9.979080999999999,0.32417466464517086,27.899153547225946,-0.056261924376208465,0.817775,0.99675
1.0,a_fitted_matched,draw19,9.993748700000001,0.32390644025403537,27.795471949582005,-0.05640399452465997,0.8168,0.996875
1.0,a_fitted_matched,draw20,9.9698067,0.3225437831874922,27.76298270890144,-0.0567692409111853,0.8155,0.997075
1.0,a_fitted_matched,draw21,9.951483,0.3227089173269062,27.661764525554766,-0.05687082469752029,0.81525,0.9971
1.0,a_fitted_matched,draw22,9.955418,0.3231614708828529,27.992867645685035,-0.05649425087072237,0.8174,0.9968
1.0,a_fitted_matched,draw23,9.9825513,0.3225070691438576,27.728947114445045,-0.056628135164767605,0.816175,0.99715
1.0,a_fitted_matched,draw24,9.970727,0.3231757960006535,27.455011649855294,-0.05666210690161196,0.8143,0.99695
1.0,a_fitted_matched,draw25,9.992423,0.32372808779400186,27.886162910597974,-0.05634798615677978,0.817275,0.9968
1.0,a_fitted_matched,draw26,9.9133074,0.32415142190436863,27.9512141243453,-0.05648694652882179,0.81725,0.996625
1.0,a_fitted_matched,draw27,9.957162,0.324578835352917,28.113957581848204,-0.05614288616015978,0.818875,0.99655
1.0,a_fitted_matched,draw28,9.978732,0.3228083709593185,27.899763866814357,-0.056536201000586976,0.81695,0.997
1.0,a_fitted_matched,draw29,9.996679,0.32309085722270137,27.755329996963827,-0.05667033344843971,0.8163,0.9969
1.0,a_fitted_matched,draw30,9.984347999999999,0.3237286886267573,27.649858550164232,-0.056491493896236464,0.816375,0.9969
1.0,a_fitted_matched,draw31,9.997184,0.32399062008534907,27.942249067178718,-0.05634235984688131,0.81795,0.99665
1.0,a_fitted_matched,draw32,9.962976,0.3233040263597733,27.83566133636509,-0.05648134287783714,0.816875,0.996975
1.0,a_fitted_matched,draw33,9.9203146,0.3237800123931818,27.703060709518905,-0.05658403205652869,0.816475,0.997025
1.0,a_fitted_matched,draw34,9.846344,0.3236429276566135,27.731807394588667,-0.05672426999868919,0.816,0.99705
1.0,a_fitted_matched,draw35,9.9305904,0.32335610907283624,27.878908645645545,-0.05652884012535928,0.81735,0.996975
1.0,a_fitted_matched,draw36,9.963336,0.323598276296052,27.61037118902171,-0.056549550649820986,0.815925,0.99695
1.0,a_fitted_matched,draw37,9.982377,0.3225023257273674,27.5692552548842,-0.05672268772975199,0.8151,0.99705
1.0,a_fitted_matched,draw38,9.9834526,0.3231005970378947,27.836085081571547,-0.05663222198200959,0.816425,0.996925
1.0,a_fitted_matched,draw39,9.9820423,0.32270885408135297,27.662710046575157,-0.05676866737094406,0.815725,0.997
1.2,a_fitted_matched,draw0,9.721451,0.2901605641900347,28.048463649228456,-0.0639109693113864,0.795225,0.99955
1.2,a_fitted_matched,draw1,8.8051295,0.29346150772560153,27.860061470790942,-0.06416612310419258,0.7945,0.999575
1.2,a_fitted_matched,draw2,9.3579006,0.289515826371569,28.124152765024583,-0.06435953220020588,0.793575,0.999625
