gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
1.0,b_leakonly_matched,draw19,9.653894,,27.914051037283,0.06685117180528824,0.81915,0.0
1.2,a_fitted_sigma1,draw0,9.994601,0.285274823069131,28.586721254321038,-0.07571854731802126,0.679175,1.0
1.2,a_fitted_sigma1,draw1,8.829890500000001,0.2856168550208548,27.64057094067632,-0.0748386753620108,0.6887,1.0
1.2,a_fitted_sigma1,draw2,9.3371713,0.3014138992302302,26.790364131241105,-0.07405171323808765,0.696675,1.0
1.2,a_fitted_sigma1,draw3,9.613334,0.2912456776331779,26.828679868510534,-0.0747131808657507,0.691325,1.0
1.2,a_fitted_sigma1,draw4,8.959564,0.2924218551861009,29.22477085553555,-0.07395753061024654,0.692125,1.0
1.2,a_fitted_sigma1,draw5,9.1202927,0.2731409739504053,27.61827213975564,-0.0760539492085552,0.6814,1.0
1.2,a_fitted_sigma1,draw6,9.682586,0.2752307651421276,28.553065133183868,-0.07661639424196659,0.672875,1.0
1.2,a_fitted_sigma1,draw7,9.7940576,0.2907493897771911,28.986328795403537,-0.07461270578802888,0.69565,1.0
1.2,a_fitted_sigma1,draw8,9.5370007,0.26869506454242137,27.214403429526065,-0.07457451936226897,0.67345,1.0
1.2,a_fitted_sigma1,draw9,9.848671,0.2962854501366308,27.611756266636867,-0.07396744756204653,0.689775,1.0
1.2,a_fitted_sigma1,draw10,9.1165304,0.29677332633404163,25.95520027663532,-0.07392467462589572,0.689175,1.0
1.2,a_fitted_sigma1,draw11,9.9893296,0.2718290714403079,27.404487939678788,-0.07581077734179864,0.680925,1.0
1.2,a_fitted_sigma1,draw12,9.467372,0.27879409550426915,28.391706753296113,-0.07503755705134302,0.685875,1.0
1.2,a_fitted_sigma1,draw13,9.427196,0.2907316399126846,27.906663956668844,-0.0744416577252335,0.6921,1.0
1.2,a_fitted_sigma1,draw14,9.675125999999999,0.27285828213897456,32.15652796111063,-0.07356830218088292,0.680825,1.0
1.2,a_fitted_sigma1,draw15,9.625468,0.2987611467203341,27.80012049774245,-0.07484381665596114,0.69605,1.0
1.2,a_fitted_sigma1,draw16,8.8977647,0.2847472602870851,26.330002911751457,-0.07491016507653037,0.68405,1.0
